IDfg,Name,Team,G,W,L,QS,CG,ShO,SV,HLD,BS,IP,H_pitch,ER,HR_pitch,BB_pitch,HBP_pitch,SO_pitch,AB,H_hit,1B,2B,3B,HR_hit,R,RBI,BB_hit,SO_hit,HBP_hit,SF,SH,SB,CS
17282,Michael Kopech,LAD,67,6,8,0,0,0,15,9,5,67.2,44,26,9,34,5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6399,Jose Cisnero,LAA,15,0,0,0,0,0,0,1,1,15.2,18,12,4,8,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14416,Yunior Marte,PHI,23,0,0,0,0,0,0,2,1,26,34,20,5,15,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6893,Johnny Cueto,LAA,2,0,2,1,0,0,0,0,0,11.1,14,9,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22284,Matt Sauer,KCR,14,0,0,0,0,0,0,0,0,16.1,23,14,3,11,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17149,Domingo German,PIT,7,0,1,1,0,0,0,0,0,20.2,25,18,4,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21241,Jonathan Bermudez,MIA,3,0,1,0,0,0,0,0,0,6.2,11,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16610,J.P. Feyereisen,LAD,10,0,1,0,0,0,1,0,0,11,11,10,3,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25928,Darius Vines,ATL,4,0,1,0,0,0,0,0,0,13.2,21,13,4,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27669,Tanner Gordon,COL,8,0,6,1,0,0,0,0,0,34.1,53,33,10,6,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30146,Jack Leiter,TEX,9,0,3,0,0,0,0,0,0,35.2,44,35,7,17,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19962,Joey Wentz,PIT,46,1,2,0,0,0,1,2,0,67.1,66,35,8,33,4,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24282,Kai-Wei Teng,SFG,4,0,0,0,0,0,0,0,0,11,15,12,2,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10058,Tyler Matzek,ATL,11,0,0,0,0,0,0,2,0,10,16,11,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13276,Matt Carasiti,COL,7,0,1,0,0,0,0,2,0,8.2,16,10,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20348,Riley O'Brien,STL,8,0,0,0,0,0,0,0,1,8,13,10,2,8,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23443,Tom Cosgrove,SDP,18,0,1,0,0,0,0,2,0,14.2,23,19,3,6,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27974,Cristian Mena,ARI,1,0,0,0,0,0,0,0,0,3,4,4,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16128,John Curtiss,COL,3,0,0,0,0,0,0,0,0,2.1,6,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21858,Riley Pint,COL,4,0,0,0,0,0,0,0,0,3.1,5,8,2,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20536,Vidal Brujan,MIA,2,0,0,0,0,0,0,0,0,1.2,7,8,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20349,Zack Kelly,BOS,49,6,3,0,0,0,0,8,1,56.2,44,25,10,27,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11760,Drew Smyly,CHC,50,4,8,0,0,0,0,10,3,58.2,57,25,10,25,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30226,Spencer Bivens,SFG,27,3,1,0,0,0,1,2,0,48.2,47,17,9,11,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27474,Max Meyer,MIA,11,3,5,3,0,0,0,0,0,57,62,36,14,19,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21306,Jake Latz,TEX,46,2,3,0,0,0,0,9,3,43.2,39,18,6,27,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26790,Angel Chivilli,COL,30,2,3,0,0,0,1,7,2,31.2,31,16,7,10,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30031,Julian Aguiar,CIN,7,2,1,2,0,0,0,0,0,31.2,30,22,8,12,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21574,Brendon Little,TOR,49,1,2,0,0,0,1,7,3,45.2,41,19,7,19,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19403,Colin Poche,TBR,43,1,2,0,0,0,2,20,2,37.1,30,16,7,13,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13619,Jakob Junis,CIN,24,4,0,1,0,0,1,0,1,67,49,20,8,8,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16814,Tim Hill,NYY,62,4,0,0,0,0,0,4,1,67,77,25,2,19,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30171,Mason Black,SFG,9,1,5,0,0,0,0,0,0,36.1,46,26,7,15,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16122,Jordan Romano,TOR,15,1,2,0,0,0,8,0,1,13.2,16,10,4,4,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31900,Adam Mazur,SDP,8,1,3,1,0,0,0,0,0,33.2,40,28,6,21,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7432,Jay Jackson,MIN,20,1,2,0,0,0,0,1,0,26.1,28,22,7,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19979,Zach Plesac,LAA,3,1,1,1,0,0,0,0,0,12,12,11,4,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33168,Jake Bloss,HOU,3,0,1,0,0,0,0,0,0,11.2,16,9,5,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8246,Paolo Espino,TOR,3,0,1,0,0,0,0,0,0,8.2,14,8,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25918,Zack Thompson,STL,5,0,2,0,0,0,0,0,0,17,24,18,6,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24607,Jonathan Bowlan,KCR,1,0,1,0,0,0,0,0,0,2.2,6,4,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21238,Allan Winans,ATL,2,0,2,0,0,0,0,0,0,7.2,14,13,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22224,Jonathan Heasley,BAL,4,0,1,0,0,0,0,0,0,5.1,10,10,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27470,Emerson Hancock,SEA,12,4,4,4,0,0,0,0,0,60.2,62,32,12,19,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12857,Shawn Armstrong,- - -,57,3,3,0,0,0,1,5,1,66.2,77,36,6,25,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160,Nate Pearson,CHC,60,2,2,0,0,0,2,11,2,66.1,67,33,12,21,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16408,Victor Gonzalez,NYY,27,2,1,0,0,0,2,3,1,23.1,13,10,3,13,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19309,Trevor Richards,MIN,55,2,2,0,0,0,1,7,3,65.1,44,33,7,35,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21267,Jake Bird,COL,35,2,2,0,0,0,1,4,2,40,43,20,5,25,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20462,Bryan Sammons,DET,6,1,1,0,0,0,0,0,0,27.1,16,11,6,9,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31204,Justin Wrobleski,LAD,8,1,2,0,0,0,1,0,0,36.1,34,23,9,16,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18064,Phil Maton,NYM,71,3,3,0,0,0,3,18,2,64,47,26,7,24,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18403,Enyel De Los Santos,CHW,64,1,2,0,0,0,2,8,2,64,65,37,17,25,5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19976,Tyson Miller,CHC,58,5,1,0,0,0,1,13,1,62,39,16,7,11,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19360,Lucas Erceg,KCR,61,2,6,0,0,0,14,18,5,61.2,49,23,3,16,6,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29950,Jordan Leasure,CHW,33,0,2,0,0,0,2,9,4,31.1,32,22,6,18,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8048,Will Smith,KCR,45,0,4,0,0,0,1,8,1,41.1,45,30,7,15,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15849,Kent Emanuel,MIA,12,0,0,0,0,0,0,0,0,17.2,20,13,4,7,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13763,Dominic Leone,CHW,23,0,2,0,0,0,0,4,4,19,20,14,4,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27691,Louie Varland,MIN,16,0,6,1,0,0,0,0,0,49.2,68,42,12,16,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11804,Hector Neris,HOU,62,10,5,0,0,0,18,7,5,59.1,55,27,8,28,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15290,Austin Pruitt,TEX,4,0,0,0,0,0,0,1,0,4.1,8,6,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25651,Ty Adcock,NYM,3,0,0,0,0,0,0,1,0,4.1,7,7,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25551,Isaiah Campbell,BOS,8,0,1,0,0,0,0,2,1,6.2,14,12,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33527,Hurston Waldrep,ATL,2,0,1,0,0,0,0,0,0,7,9,13,3,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19874,Alex Faedo,DET,37,5,3,0,0,0,0,7,3,57.1,49,23,9,28,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17490,Genesis Cabrera,TOR,69,3,3,0,0,0,2,13,3,62.2,63,25,10,29,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14295,Wandy Peralta,SDP,46,3,2,0,0,0,0,11,1,38.1,33,17,6,13,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10314,Erasmo Ramirez,TBR,13,3,0,0,0,0,1,0,0,20.2,12,10,5,10,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14986,Giovanny Gallegos,STL,21,2,1,0,0,0,1,2,0,20.2,24,15,6,10,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26285,Tommy Henry,ARI,9,2,3,1,0,0,0,0,0,38.1,49,30,9,18,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27753,Bailey Horn,BOS,18,1,1,0,0,0,0,2,2,18,22,13,5,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13190,Jordan Weems,WSN,41,1,1,0,0,0,0,4,2,41.2,49,31,7,24,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31508,Caden Dana,LAA,3,1,2,1,0,0,0,0,0,10.1,14,11,5,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19588,Guillo Zuniga,LAA,15,0,0,0,0,0,2,0,0,17.2,16,10,5,8,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6984,Luis Garcia,BOS,60,5,1,0,0,0,4,14,3,59,61,32,8,15,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29833,Nick Nastrini,CHW,9,0,7,1,0,0,0,0,0,35.2,32,28,7,36,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23460,Brandon Hughes,ARI,15,0,0,0,0,0,0,0,0,17.2,24,16,8,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17735,Tyler Alexander,TBR,23,6,5,1,0,0,0,0,0,107.2,110,61,23,24,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14361,Ty Blach,COL,20,3,8,2,0,0,0,0,1,71.1,103,55,17,18,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27477,Bryce Jarvis,ARI,44,1,2,0,0,0,0,4,0,59.1,52,21,6,33,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21863,George Soriano,MIA,22,1,1,0,0,0,1,2,3,29.1,27,22,7,13,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19249,Seranthony Dominguez,BAL,63,3,4,0,0,0,11,6,2,58.2,52,29,12,21,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20517,Nick Sandlin,CLE,68,8,0,0,0,0,1,8,3,57.2,46,24,12,27,6,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27589,Logan Allen,CLE,20,8,5,5,0,0,0,0,0,97.1,113,62,22,41,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,Matt Moore,LAA,51,5,3,0,0,0,1,10,1,48.1,39,27,11,26,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16587,Erik Swanson,TOR,45,2,2,0,0,0,0,9,1,39.1,36,22,11,14,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20185,Zach Pop,TOR,58,2,4,0,0,0,1,10,3,48.1,45,30,9,19,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12763,Chris Devenski,TBR,19,2,1,0,0,0,0,0,2,26.2,28,20,9,14,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21170,Dany Jimenez,OAK,25,1,3,0,0,0,1,5,2,25.2,21,14,6,19,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20353,Steven Wilson,CHW,40,1,6,0,0,0,0,9,1,34.2,29,22,8,26,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12056,Scott McGough,ARI,26,1,3,0,0,0,0,1,2,32.2,34,27,6,21,1,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20206,Mike Baumann,- - -,57,3,1,0,0,0,0,9,3,58.1,59,36,9,28,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23223,Michael Mercado,PHI,5,1,2,0,0,0,0,0,0,13,16,16,9,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17639,Justin Lawrence,COL,56,4,4,0,0,0,2,5,4,59.2,73,43,9,33,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003,Jake Diekman,NYM,43,2,3,0,0,0,4,8,3,32,23,20,7,24,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17859,Adbert Alzolay,CHC,18,1,4,0,0,0,4,1,5,17.1,19,9,6,6,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27483,Bobby Miller,LAD,13,2,4,2,0,0,0,0,0,56,69,53,17,30,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12760,Rafael Montero,HOU,41,1,2,0,0,0,0,10,3,38.1,35,20,8,19,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6895,Chase Anderson,- - -,29,0,2,0,0,0,3,0,0,58.1,55,35,12,21,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20546,Grant Anderson,TEX,23,0,1,0,0,0,1,1,1,26.2,33,24,11,10,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000,Triston McKenzie,CLE,16,3,5,3,0,0,0,0,0,75.2,69,43,19,49,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11836,Taijuan Walker,PHI,19,3,7,2,0,0,0,0,0,83.2,107,66,24,37,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25311,Roddery Munoz,MIA,18,2,7,0,0,0,0,0,0,82.2,89,60,26,42,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15640,Aaron Judge,NYY,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,180,85,36,1,58,122,144,133,171,9,2,0,10,0
25764,Bobby Witt Jr.,KCR,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,211,123,45,11,32,125,109,57,106,8,8,0,31,12
19755,Shohei Ohtani,LAD,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,197,98,38,7,54,134,130,81,162,6,5,0,59,4
20123,Juan Soto,NYY,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,166,90,31,4,41,128,109,129,119,4,4,0,7,4
26289,Gunnar Henderson,BAL,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,177,102,31,7,37,118,92,78,159,7,4,0,21,4
12916,Francisco Lindor,NYM,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,169,96,39,1,33,107,91,56,127,12,3,0,29,4
24617,Jarren Duran,BOS,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,191,108,48,14,21,111,75,54,160,6,3,1,34,7
13510,Jose Ramirez,CLE,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,173,93,39,2,39,114,118,54,82,1,6,0,41,7
26668,Elly De La Cruz,CIN,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,160,89,36,10,25,105,76,69,218,6,1,2,67,16
13613,Ketel Marte,ARI,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,147,86,23,2,36,93,95,65,106,5,9,0,7,1
19611,Vladimir Guerrero Jr.,TOR,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,199,124,44,1,30,98,103,72,96,5,4,0,2,2
20503,William Contreras,MIL,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,167,105,37,2,23,99,92,78,139,3,3,0,9,2
16505,Matt Chapman,SFG,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,142,74,39,2,27,98,78,64,158,6,2,0,15,2
21534,Cal Raleigh,SEA,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,120,70,16,0,34,73,100,70,176,6,6,0,6,1
19556,Yordan Alvarez,HOU,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,170,99,34,2,35,88,86,69,95,10,4,0,6,0
29490,Jackson Merrill,SDP,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,162,101,31,6,24,77,90,29,101,1,5,4,16,3
11579,Bryce Harper,PHI,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,157,85,42,0,30,85,87,76,138,2,2,1,7,4
19627,Brent Rooker,OAK,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,160,93,26,2,39,82,112,59,177,5,4,0,11,3
15986,Willy Adames,MIL,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,153,88,33,0,32,93,112,74,173,1,3,0,21,4
10324,Marcell Ozuna,ATL,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,183,113,31,0,39,96,104,74,170,3,4,0,1,0
13624,Corey Seager,TEX,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,132,81,21,0,30,68,74,53,96,3,2,0,1,1
13611,Mookie Betts,LAD,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,130,82,24,5,19,75,75,61,57,1,4,0,16,2
14162,Carlos Correa,MIN,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,99,63,20,2,14,55,54,40,61,3,4,0,0,0
10815,Jurickson Profar,SDP,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,158,105,29,0,24,94,85,76,101,18,5,5,10,3
18314,Dansby Swanson,CHC,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,129,84,27,2,16,82,66,54,144,2,3,0,19,3
27478,Patrick Bailey,SFG,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,94,69,16,1,8,46,46,39,100,0,7,1,4,0
18345,Kyle Tucker,HOU,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,80,44,13,0,23,56,49,56,54,1,2,0,11,0
12533,Marcus Semien,TEX,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,154,102,27,2,23,101,74,64,105,3,1,0,8,3
17350,Rafael Devers,BOS,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,143,76,34,5,28,87,83,67,147,3,6,0,3,0
24610,Steven Kwan,CLE,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,140,107,16,3,14,83,44,53,51,5,0,2,12,5
17678,Alex Bregman,HOU,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,151,93,30,2,26,79,75,44,86,5,4,0,3,1
5361,Freddie Freeman,LAD,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,153,94,35,2,22,81,89,78,100,10,8,0,9,2
25976,Riley Greene,DET,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,134,77,27,6,24,82,74,64,156,5,2,0,4,2
29591,Colton Cowser,BAL,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,121,70,24,3,24,77,69,52,172,7,3,0,9,4
15551,Mark Leiter Jr.,NYY,60,4,5,0,0,0,0,15,3,58,55,29,8,22,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25878,Corbin Carroll,ARI,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,136,78,22,14,22,121,74,73,130,10,9,3,35,8
16252,Trea Turner,PHI,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,149,103,25,0,21,88,62,27,98,6,1,0,19,4
28806,Jackson Chourio,MIL,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,145,91,29,4,21,80,79,39,121,3,2,1,22,7
5417,Jose Altuve,HOU,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,185,134,31,0,20,94,65,47,119,7,0,0,22,7
21479,Nico Hoerner,CHC,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,159,116,35,1,7,86,48,44,66,12,3,0,31,6
12552,Eugenio Suarez,ARI,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,146,86,28,2,30,90,101,49,176,9,11,0,2,1
23697,Julio Rodriguez,SEA,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,155,118,17,0,20,76,68,38,156,6,2,0,24,5
14161,Byron Buxton,MIN,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,99,51,27,3,18,62,56,20,99,11,2,0,7,2
25479,Brenton Doyle,COL,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,141,90,24,4,23,82,72,46,153,3,8,4,30,5
24064,Ezequiel Tovar,COL,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,176,101,45,4,26,83,78,23,200,4,7,5,6,5
11493,Manny Machado,SDP,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,163,104,30,0,29,77,105,45,124,1,4,0,11,2
17919,Ian Happ,CHC,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,138,77,34,2,25,89,86,80,168,6,2,0,13,2
27479,Masyn Winn,STL,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,157,105,32,5,15,85,57,41,109,1,5,3,11,5
30116,Seiya Suzuki,CHC,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,145,91,27,6,21,74,73,63,160,6,4,0,16,6
13066,Teoscar Hernandez,LAD,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,160,93,32,2,33,84,99,53,188,8,1,0,12,3
21618,Alec Bohm,PHI,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,155,94,44,2,15,62,97,40,86,6,6,0,5,2
21711,Oneil Cruz,PIT,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,140,82,34,3,21,72,76,51,181,3,4,0,22,1
31347,Zach Neto,LAA,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,135,77,34,1,23,70,77,39,140,16,1,4,30,10
16478,Kyle Schwarber,PHI,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,142,82,22,0,38,110,104,106,197,5,8,0,5,3
25376,Nick Mears,- - -,54,1,5,0,0,0,0,14,2,57.2,61,38,7,24,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27562,Austin Wells,NYY,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,81,49,18,1,13,42,55,47,87,5,7,1,1,2
27647,Anthony Volpe,NYY,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,155,109,27,7,12,90,60,42,156,4,3,2,28,7
14551,Anthony Santander,BAL,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,140,69,25,2,44,91,102,58,129,7,5,0,2,0
22542,Lawrence Butler,OAK,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,108,60,24,2,22,63,57,35,108,0,4,0,18,0
19918,Daulton Varsho,TOR,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,98,52,21,7,18,73,58,48,137,4,1,1,10,2
19709,Fernando Tatis Jr.,SDP,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,110,67,21,1,21,64,49,32,96,7,1,0,11,3
7304,Salvador Perez,KCR,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,160,105,28,0,27,58,104,44,129,11,6,0,0,0
24679,Brendan Donovan,STL,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,163,112,34,3,14,65,73,47,81,13,5,0,5,5
12988,Andrew Chafin,TEX,62,4,3,0,0,0,1,12,3,56.1,52,22,5,31,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23772,Wilyer Abreu,BOS,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,101,51,33,2,15,59,58,40,125,3,5,0,8,3
23003,Yainer Diaz,HOU,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,175,127,29,3,16,70,84,24,107,2,8,0,2,0
26368,J.J. Bleday,OAK,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,139,72,43,4,20,74,60,67,125,2,0,1,2,3
20391,Luis Garcia Jr.,WSN,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,141,97,25,1,18,58,70,27,86,0,1,0,22,5
25493,Joey Ortiz,MIL,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,105,63,25,6,11,58,60,56,103,6,6,3,11,6
9777,Nolan Arenado,STL,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,157,118,23,0,16,70,71,44,92,5,7,0,2,2
17338,Willi Castro,MIN,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,138,90,31,5,12,89,60,51,150,21,4,1,14,9
11477,Christian Yelich,MIL,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,85,59,12,3,11,44,42,40,58,2,1,1,21,1
